experiment,category,classifier,training shape,sample_length,coverage,k,max_depth,n_estimators,score,score type
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,20,40,0.584628268,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,20,45,0.584349121,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,20,45,0.584108671,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,10,40,0.58392259,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,10,45,0.583550428,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,15,40,0.583333333,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,10,25,0.583333333,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,20,45,0.581317454,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",200,200,2,10,20,0.580945292,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,10,45,0.580357143,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,10,45,0.580357143,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,25,30,0.579613095,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,20,40,0.579456643,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,15,35,0.578869048,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,10,20,0.578125,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,25,30,0.578125,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,25,40,0.577967994,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,20,35,0.577928724,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,10,40,0.577380952,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,15,45,0.577380952,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,15,25,0.577380952,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,25,25,0.575892857,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,25,45,0.574618534,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,20,20,0.574404762,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,10,35,0.574404762,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,25,20,0.573660714,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,20,30,0.573462362,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,20,30,0.573315966,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,20,25,0.573129885,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,25,45,0.572172619,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,20,35,0.572013398,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,20,45,0.570684524,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,20,45,0.570684524,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,10,40,0.569940476,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,25,25,0.569940476,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,25,20,0.569780424,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,20,35,0.569196429,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,25,30,0.569196429,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,20,35,0.568663937,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,15,30,0.568452381,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,20,40,0.568452381,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,20,40,0.568452381,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,15,20,0.567708333,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,25,20,0.567175288,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,25,25,0.566964286,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,25,35,0.566964286,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,10,25,0.566220238,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,20,25,0.565367079,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,10,35,0.564732143,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,25,35,0.564570153,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,15,25,0.563988095,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,25,40,0.563988095,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,25,40,0.563988095,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,10,35,0.563453666,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,20,30,0.562337179,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,25,35,0.55952381,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,25,20,0.55952381,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,25,45,0.558779762,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,20,25,0.558243394,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,20,30,0.558035714,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,10,20,0.557291667,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,10,30,0.557291667,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,20,45,0.556568664,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,15,40,0.556547619,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,20,35,0.555803571,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,25,20,0.555803571,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,15,20,0.555059524,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,20,20,0.554852517,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,15,45,0.554315476,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,10,30,0.553777447,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,20,25,0.553571429,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,20,40,0.553033122,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,20,20,0.551730555,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,15,35,0.551339286,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,10,30,0.54985119,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,25,30,0.5493115,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,20,25,0.548363095,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,20,30,0.548363095,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,25,30,0.546130952,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,15,30,0.545386905,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,25,25,0.544101228,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,20,20,0.54389881,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,25,25,0.543154762,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,20,35,0.542612579,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,20,40,0.539263119,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,10,25,0.537946429,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,10,25,0.53777447,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,20,45,0.537030145,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,20,30,0.535727577,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",100,100,2,10,20,0.534797172,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,20,25,0.53461109,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,10,40,0.532738095,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,20,20,0.531819873,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,25,20,0.529017857,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,20,20,0.529017857,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,10,45,0.52827381,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,15,40,0.527353926,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,20,35,0.526609602,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,25,20,0.525493115,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,10,35,0.523065476,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,15,45,0.523031204,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,15,25,0.522321429,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,10,30,0.521577381,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,15,45,0.520282843,accuracy
1.13,multiclass,Random Forest,"(2727, 3200)",400,200,2,10,20,0.519345238,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,10,25,0.517857143,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,15,20,0.517857143,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,20,30,0.514700409,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,15,35,0.514328247,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,20,20,0.513397841,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,15,40,0.512630015,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,10,40,0.511144131,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,15,40,0.510420543,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,15,45,0.510048381,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,25,45,0.509658247,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,25,40,0.509117975,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,15,40,0.508172363,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,15,30,0.508001489,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,25,45,0.507257164,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,15,35,0.50651284,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,15,25,0.506140677,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,25,35,0.505024191,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,15,30,0.505024191,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,15,35,0.50371471,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",200,100,2,10,20,0.50297619,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,10,25,0.502228826,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,10,45,0.502228826,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,20,35,0.502228826,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,15,45,0.502228826,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,20,30,0.502228826,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,25,30,0.500186081,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,20,25,0.500186081,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,5,40,0.5,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,20,45,0.499257058,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,25,40,0.499257058,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,5,45,0.498511905,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,25,35,0.497771174,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,15,45,0.496696753,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,15,25,0.49628529,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,15,25,0.496278377,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,15,40,0.49585931,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,5,45,0.495347972,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,25,40,0.494799406,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,15,35,0.494799406,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,5,40,0.493859323,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,10,30,0.493313522,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,20,40,0.493313522,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,20,35,0.493313522,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,20,45,0.491827637,accuracy
1.13,multiclass,Random Forest,"(2727, 25514)",400,200,4,25,40,0.491815476,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,5,30,0.491254187,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,5,35,0.491254187,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,15,30,0.490341753,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,20,40,0.490341753,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,15,35,0.489997209,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,25,25,0.489765538,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,15,30,0.487577929,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,10,35,0.487369985,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,20,25,0.487369985,accuracy
1.13,multiclass,Random Forest,"(2727, 12772)",200,100,4,25,40,0.48735119,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,20,20,0.48678824,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,10,20,0.485884101,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,5,35,0.485119048,accuracy
1.13,multiclass,Random Forest,"(2727, 25514)",400,200,4,25,35,0.485119048,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,20,30,0.484398217,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,25,35,0.484398217,accuracy
1.13,multiclass,Random Forest,"(5454, 25588)",400,400,4,15,20,0.484183104,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,25,45,0.482912333,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,15,25,0.482832418,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,20,45,0.482694455,accuracy
1.13,multiclass,Random Forest,"(2727, 12772)",200,100,4,25,35,0.482142857,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,25,25,0.481426449,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,25,30,0.481426449,accuracy
1.13,multiclass,Random Forest,"(10908, 12800)",200,400,4,15,20,0.480089319,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,5,25,0.480089319,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,20,20,0.479940565,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,25,30,0.479940565,accuracy
1.13,multiclass,Random Forest,"(2727, 25514)",400,200,4,20,40,0.479910714,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,15,30,0.478786751,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,15,40,0.478786751,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,15,30,0.478454681,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,15,20,0.478454681,accuracy
1.13,multiclass,Random Forest,"(2727, 25514)",400,200,4,25,45,0.478422619,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,20,40,0.477112021,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,15,45,0.47692594,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,5,30,0.476190476,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,20,25,0.475482912,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,15,35,0.474879047,accuracy
1.13,multiclass,Random Forest,"(2727, 12772)",200,100,4,25,25,0.474702381,accuracy
1.13,multiclass,Random Forest,"(2727, 25514)",400,200,4,20,35,0.474702381,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,25,20,0.474506885,accuracy
1.13,multiclass,Random Forest,"(2727, 12772)",200,100,4,25,45,0.473214286,accuracy
1.13,multiclass,Random Forest,"(2727, 25514)",400,200,4,25,25,0.473214286,accuracy
1.13,multiclass,Random Forest,"(21817, 6400)",100,400,4,15,20,0.47306225,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,25,20,0.472511144,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,20,30,0.472273911,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,15,25,0.472273911,accuracy
1.13,multiclass,Random Forest,"(2727, 12772)",200,100,4,25,30,0.47172619,accuracy
1.13,multiclass,Random Forest,"(2727, 25514)",400,200,4,20,45,0.47172619,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,20,35,0.471157425,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,15,45,0.470785262,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,5,45,0.469539376,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,5,25,0.46875,accuracy
1.13,multiclass,Random Forest,"(10908, 6400)",100,200,4,15,20,0.466877559,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,5,45,0.465202828,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,15,40,0.465202828,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,20,20,0.465081724,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,5,45,0.464458504,accuracy
1.13,multiclass,Random Forest,"(2727, 25514)",400,200,4,25,30,0.464285714,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,5,35,0.464086342,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,5,40,0.464086342,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,10,45,0.46359584,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,5,40,0.462783774,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,5,40,0.462109955,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,5,35,0.461309524,accuracy
1.13,multiclass,Random Forest,"(5454, 1600)",400,400,1,5,20,0.460736881,accuracy
1.13,multiclass,Random Forest,"(5454, 6399)",100,100,4,20,25,0.460364719,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,15,35,0.460364719,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,5,25,0.45887607,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,5,45,0.458333333,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,5,30,0.458131745,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,5,30,0.457759583,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,25,20,0.457652303,accuracy
1.13,multiclass,Random Forest,"(2727, 25514)",400,200,4,20,25,0.456845238,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,5,35,0.456643096,accuracy
1.13,multiclass,Random Forest,"(1364, 3200)",400,100,2,25,25,0.456166419,accuracy
1.13,multiclass,Random Forest,"(2727, 12772)",200,100,4,20,35,0.45610119,accuracy
1.13,multiclass,Random Forest,"(2727, 12772)",200,100,4,20,25,0.454613095,accuracy
1.13,multiclass,Random Forest,"(2727, 25514)",400,200,4,20,30,0.454613095,accuracy
1.13,multiclass,Random Forest,"(2727, 12772)",200,100,4,20,45,0.453869048,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,15,25,0.453194651,accuracy
1.13,multiclass,Random Forest,"(5454, 800)",200,200,1,5,20,0.452921474,accuracy
1.13,multiclass,Random Forest,"(5454, 12799)",200,200,4,15,30,0.452177149,accuracy
1.13,multiclass,Random Forest,"(1364, 1600)",400,100,1,5,30,0.451708767,accuracy
1.13,multiclass,Random Forest,"(10908, 800)",200,400,1,5,20,0.451432825,accuracy
1.13,multiclass,Random Forest,"(2727, 800)",200,100,1,5,40,0.450892857,accuracy
1.13,multiclass,Random Forest,"(2727, 1600)",400,200,1,5,20,0.450892857,accuracy
