experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type
2.02,Linear SVC,"(61353, 1600)",200,400,2,1,0.4998179953009696,species_recall
2.02,Linear SVC,"(61353, 1600)",200,400,2,10,0.4453158608822264,species_recall
2.02,Linear SVC,"(61353, 1600)",200,400,2,100,0.37148813660279956,species_recall
2.02,Linear SVC,"(61353, 12800)",200,400,4,0.01,0.7667030676064728,species_recall
2.02,Linear SVC,"(61353, 12800)",200,400,4,0.1,0.8272940865018696,species_recall
2.02,Linear SVC,"(61353, 12800)",200,400,4,1,0.8343426321188656,species_recall
2.02,Linear SVC,"(61353, 12800)",200,400,4,10,0.8334160627419835,species_recall
2.02,Linear SVC,"(61353, 12800)",200,400,4,100,0.8360634038187895,species_recall
2.02,Linear SVC,"(61353, 132271)",200,400,6,0.01,0.8341440815381052,species_recall
2.02,Linear SVC,"(61353, 132271)",200,400,6,0.1,0.846421125781793,species_recall
2.02,Linear SVC,"(61353, 132271)",200,400,6,1,0.848704457460538,species_recall
2.02,Linear SVC,"(61353, 132271)",200,400,6,10,0.8486382739336179,species_recall
2.02,Linear SVC,"(61353, 132271)",200,400,6,100,0.8506237797412224,species_recall
2.02,Linear SVC,"(61353, 547960)",200,400,8,0.01,0.8194182467983718,species_recall
2.02,Linear SVC,"(61353, 547960)",200,400,8,0.1,0.8316621992785995,species_recall
2.02,Linear SVC,"(61353, 547960)",200,400,8,1,0.8367583308514511,species_recall
2.02,Linear SVC,"(61353, 547960)",200,400,8,10,0.83629504616301,species_recall
2.02,Linear SVC,"(61353, 547960)",200,400,8,100,0.8384791025513749,species_recall
2.02,Linear SVC,"(61353, 633117)",200,400,10,0.01,0.8131639035044177,species_recall
2.02,Linear SVC,"(61353, 633117)",200,400,10,0.1,0.8263675171249876,species_recall
2.02,Linear SVC,"(61353, 633117)",200,400,10,1,0.8311658228266985,species_recall
2.02,Linear SVC,"(61353, 633117)",200,400,10,10,0.8311327310632384,species_recall
2.02,Linear SVC,"(61353, 633117)",200,400,10,100,0.8337469803765842,species_recall
2.02,Linear SVC,"(61353, 531293)",200,400,12,0.01,0.8114431318044939,species_recall
2.02,Linear SVC,"(61353, 531293)",200,400,12,0.1,0.8228928819616798,species_recall
2.02,Linear SVC,"(61353, 531293)",200,400,12,1,0.8275257288460902,species_recall
2.02,Linear SVC,"(61353, 531293)",200,400,12,10,0.8274926370826301,species_recall
2.02,Linear SVC,"(61353, 531293)",200,400,12,100,0.8298421522882955,species_recall
