experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type
7.01,Linear SVC,"(30676, 12800)",200,200,4,10,0.6841164791528789,species_recall
7.01,Linear SVC,"(30676, 12800)",200,200,4,100,0.68457974851092,species_recall
7.01,Linear SVC,"(30676, 130269)",200,200,6,0.01,0.7261416280608868,species_recall
7.01,Linear SVC,"(30676, 130269)",200,200,6,0.1,0.7226340172071476,species_recall
7.01,Linear SVC,"(30676, 130269)",200,200,6,1,0.7202514890800794,species_recall
7.01,Linear SVC,"(30676, 130269)",200,200,6,10,0.7195234943745864,species_recall
7.01,Linear SVC,"(30676, 130269)",200,200,6,100,0.7183322303110523,species_recall
7.01,Linear SVC,"(30676, 460843)",200,200,8,0.01,0.6818663136995368,species_recall
7.01,Linear SVC,"(30676, 460843)",200,200,8,0.1,0.6863666446062211,species_recall
7.01,Linear SVC,"(30676, 460843)",200,200,8,1,0.6880873593646591,species_recall
7.01,Linear SVC,"(30676, 460843)",200,200,8,10,0.6879549966909332,species_recall
7.01,Linear SVC,"(30676, 460843)",200,200,8,100,0.6872931833223032,species_recall
7.01,Linear SVC,"(30676, 501071)",200,200,10,0.01,0.6679020516214428,species_recall
7.01,Linear SVC,"(30676, 501071)",200,200,10,0.1,0.6812706816677697,species_recall
7.01,Linear SVC,"(30676, 501071)",200,200,10,1,0.6833223031105228,species_recall
7.01,Linear SVC,"(30676, 501071)",200,200,10,10,0.6837193911317009,species_recall
7.01,Linear SVC,"(30676, 501071)",200,200,10,100,0.6839179351422898,species_recall
7.01,Linear SVC,"(30676, 416294)",200,200,12,0.01,0.6624751819986764,species_recall
7.01,Linear SVC,"(30676, 416294)",200,200,12,0.1,0.671542025148908,species_recall
7.01,Linear SVC,"(30676, 416294)",200,200,12,1,0.6735274652547981,species_recall
7.01,Linear SVC,"(30676, 416294)",200,200,12,10,0.6735936465916611,species_recall
7.01,Linear SVC,"(30676, 416294)",200,200,12,100,0.6731303772336201,species_recall
7.01,Linear SVC,"(61353, 800)",200,400,1,0.01,0.42999437440021177,species_recall
7.01,Linear SVC,"(61353, 800)",200,400,1,0.1,0.4304907508521129,species_recall
7.01,Linear SVC,"(61353, 800)",200,400,1,1,0.4253615275158013,species_recall
7.01,Linear SVC,"(61353, 800)",200,400,1,10,0.3136768258380489,species_recall
7.01,Linear SVC,"(61353, 800)",200,400,1,100,0.2136735166617029,species_recall
7.01,Linear SVC,"(61353, 1600)",200,400,2,0.01,0.5010092987855322,species_recall
7.01,Linear SVC,"(61353, 1600)",200,400,2,0.1,0.5044177504219199,species_recall
