experiment,classifier,training_shape,sample_length,coverage,k,C,score,score_type
6.01,Linear SVC,"(5454, 800)",200,200,1,1,0.586527726,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 800)",200,200,1,10,0.540379606,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 800)",200,200,1,100,0.525865277,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 1600)",200,200,2,0.01,0.680684779,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 1600)",200,200,2,0.1,0.690360997,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 1600)",200,200,2,1,0.698920729,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 1600)",200,200,2,10,0.688500186,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 1600)",200,200,2,100,0.679568292,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 12794)",200,200,4,0.01,0.789728322,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 12794)",200,200,4,0.1,0.783029401,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 12794)",200,200,4,1,0.777074805,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 12794)",200,200,4,10,0.777446967,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 12794)",200,200,4,100,0.777446967,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 78831)",200,200,6,0.01,0.74171939,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 78831)",200,200,6,0.1,0.74171939,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 78831)",200,200,6,1,0.743208039,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 78831)",200,200,6,10,0.743208039,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 78831)",200,200,6,100,0.742835876,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 110219)",200,200,8,0.01,0.670636397,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 110219)",200,200,8,0.1,0.676590994,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 110219)",200,200,8,1,0.678451805,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 110219)",200,200,8,10,0.67919613,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 110219)",200,200,8,100,0.67919613,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 96320)",200,200,10,0.01,0.650911798,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 96320)",200,200,10,0.1,0.653144771,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 96320)",200,200,10,1,0.654261258,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 96320)",200,200,10,10,0.654261258,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 96320)",200,200,10,100,0.654261258,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 77829)",200,200,12,0.01,0.651656122,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 77829)",200,200,12,0.1,0.652772609,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 77829)",200,200,12,1,0.655749907,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 77829)",200,200,12,10,0.655749907,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 77829)",200,200,12,100,0.655749907,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 800)",200,400,1,0.01,0.587085969,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 800)",200,400,1,0.1,0.592482322,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 800)",200,400,1,1,0.594901377,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 800)",200,400,1,10,0.528470413,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 800)",200,400,1,100,0.536657983,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 1600)",200,400,2,0.01,0.751953852,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 1600)",200,400,2,0.1,0.801823595,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 1600)",200,400,2,1,0.821920357,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 1600)",200,400,2,10,0.817826572,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 1600)",200,400,2,100,0.781354671,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 12800)",200,400,4,0.01,0.913472274,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 12800)",200,400,4,0.1,0.913844436,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 12800)",200,400,4,1,0.913286193,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 12800)",200,400,4,10,0.912727949,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 12800)",200,400,4,100,0.912169706,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 89458)",200,400,6,0.01,0.895236323,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 89458)",200,400,6,0.1,0.896166729,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 89458)",200,400,6,1,0.897097134,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 89458)",200,400,6,10,0.897097134,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 89458)",200,400,6,100,0.897097134,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 140049)",200,400,8,0.01,0.855787123,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 140049)",200,400,8,0.1,0.857089691,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 140049)",200,400,8,1,0.856531448,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 140049)",200,400,8,10,0.856159285,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 140049)",200,400,8,100,0.856159285,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 125303)",200,400,10,0.01,0.845180499,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 125303)",200,400,10,0.1,0.847599553,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 125303)",200,400,10,1,0.849460365,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 125303)",200,400,10,10,0.854670636,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 125303)",200,400,10,100,0.854670636,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 101557)",200,400,12,0.01,0.847599553,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 101557)",200,400,12,0.1,0.847971716,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 101557)",200,400,12,1,0.848157797,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 101557)",200,400,12,10,0.848157797,species_recall
,,,,,,,,
6.01,Linear SVC,"(10908, 101557)",200,400,12,100,0.848157797,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1592)",400,1,1,0.01,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1592)",400,1,1,0.1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1592)",400,1,1,1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1592)",400,1,1,10,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1592)",400,1,1,100,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 2361)",400,1,2,0.01,0.25,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 2361)",400,1,2,0.1,0.25,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 2361)",400,1,2,1,0.25,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 2361)",400,1,2,10,0.25,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 2361)",400,1,2,100,0.25,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 2156)",400,1,4,0.01,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 2156)",400,1,4,0.1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 2156)",400,1,4,1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 2156)",400,1,4,10,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 2156)",400,1,4,100,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1517)",400,1,6,0.01,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1517)",400,1,6,0.1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1517)",400,1,6,1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1517)",400,1,6,10,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1517)",400,1,6,100,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1150)",400,1,8,0.01,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1150)",400,1,8,0.1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1150)",400,1,8,1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1150)",400,1,8,10,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 1150)",400,1,8,100,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 920)",400,1,10,0.01,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 920)",400,1,10,0.1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 920)",400,1,10,1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 920)",400,1,10,10,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 920)",400,1,10,100,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 759)",400,1,12,0.01,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 759)",400,1,12,0.1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 759)",400,1,12,1,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 759)",400,1,12,10,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(15, 759)",400,1,12,100,0.125,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 1600)",400,10,1,0.01,0.455882353,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 1600)",400,10,1,0.1,0.441176471,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 1600)",400,10,1,1,0.426470588,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 1600)",400,10,1,10,0.426470588,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 1600)",400,10,1,100,0.426470588,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 3199)",400,10,2,0.01,0.411764706,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 3199)",400,10,2,0.1,0.411764706,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 3199)",400,10,2,1,0.411764706,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 3199)",400,10,2,10,0.411764706,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 3199)",400,10,2,100,0.411764706,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 12524)",400,10,4,0.01,0.411764706,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 12524)",400,10,4,0.1,0.426470588,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 12524)",400,10,4,1,0.426470588,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 12524)",400,10,4,10,0.426470588,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 12524)",400,10,4,100,0.426470588,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 12480)",400,10,6,0.01,0.191176471,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 12480)",400,10,6,0.1,0.191176471,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 12480)",400,10,6,1,0.191176471,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 12480)",400,10,6,10,0.191176471,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 12480)",400,10,6,100,0.191176471,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 9892)",400,10,8,0.01,0.25,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 9892)",400,10,8,0.1,0.264705882,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 9892)",400,10,8,1,0.264705882,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 9892)",400,10,8,10,0.264705882,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 9892)",400,10,8,100,0.264705882,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 7940)",400,10,10,0.01,0.264705882,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 7940)",400,10,10,0.1,0.279411765,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 7940)",400,10,10,1,0.279411765,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 7940)",400,10,10,10,0.279411765,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 7940)",400,10,10,100,0.279411765,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 6556)",400,10,12,0.01,0.264705882,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 6556)",400,10,12,0.1,0.264705882,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 6556)",400,10,12,1,0.264705882,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 6556)",400,10,12,10,0.264705882,species_recall
,,,,,,,,
6.01,Linear SVC,"(137, 6556)",400,10,12,100,0.264705882,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 1600)",400,100,1,0.01,0.65230312,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 1600)",400,100,1,0.1,0.630014859,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 1600)",400,100,1,1,0.628528975,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 1600)",400,100,1,10,0.628528975,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 1600)",400,100,1,100,0.627043091,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 3200)",400,100,2,0.01,0.671619614,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 3200)",400,100,2,0.1,0.664190193,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 3200)",400,100,2,1,0.662704309,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 3200)",400,100,2,10,0.661218425,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 3200)",400,100,2,100,0.661218425,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 25062)",400,100,4,0.01,0.692421991,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 25062)",400,100,4,0.1,0.696879643,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 25062)",400,100,4,1,0.695393759,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 25062)",400,100,4,10,0.695393759,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 25062)",400,100,4,100,0.695393759,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 81099)",400,100,6,0.01,0.53640416,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 81099)",400,100,6,0.1,0.549777117,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 81099)",400,100,6,1,0.551263001,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 81099)",400,100,6,10,0.551263001,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 81099)",400,100,6,100,0.551263001,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 81720)",400,100,8,0.01,0.484398217,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 81720)",400,100,8,0.1,0.485884101,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 81720)",400,100,8,1,0.484398217,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 81720)",400,100,8,10,0.485884101,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 81720)",400,100,8,100,0.485884101,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 67679)",400,100,10,0.01,0.421991085,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 67679)",400,100,10,0.1,0.442793462,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 67679)",400,100,10,1,0.442793462,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 67679)",400,100,10,10,0.442793462,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 67679)",400,100,10,100,0.442793462,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 56051)",400,100,12,0.01,0.433878158,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 56051)",400,100,12,0.1,0.433878158,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 56051)",400,100,12,1,0.433878158,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 56051)",400,100,12,10,0.433878158,species_recall
,,,,,,,,
6.01,Linear SVC,"(1364, 56051)",400,100,12,100,0.433878158,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 1600)",400,200,1,0.01,0.662202381,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 1600)",400,200,1,0.1,0.65625,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 1600)",400,200,1,1,0.654017857,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 1600)",400,200,1,10,0.655505952,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 1600)",400,200,1,100,0.654761905,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 3200)",400,200,2,0.01,0.738095238,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 3200)",400,200,2,0.1,0.723214286,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 3200)",400,200,2,1,0.718005952,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 3200)",400,200,2,10,0.718005952,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 3200)",400,200,2,100,0.718005952,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 25514)",400,200,4,0.01,0.790922619,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 25514)",400,200,4,0.1,0.787202381,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 25514)",400,200,4,1,0.787946429,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 25514)",400,200,4,10,0.787946429,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 25514)",400,200,4,100,0.787946429,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 117007)",400,200,6,0.01,0.680059524,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 117007)",400,200,6,0.1,0.695684524,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 117007)",400,200,6,1,0.697916667,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 117007)",400,200,6,10,0.697916667,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 117007)",400,200,6,100,0.698660714,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 137229)",400,200,8,0.01,0.576636905,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 137229)",400,200,8,0.1,0.607886905,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 137229)",400,200,8,1,0.610119048,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 137229)",400,200,8,10,0.610863095,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 137229)",400,200,8,100,0.610863095,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 116292)",400,200,10,0.01,0.508928571,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 116292)",400,200,10,0.1,0.537946429,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 116292)",400,200,10,1,0.541666667,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 116292)",400,200,10,10,0.541666667,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 116292)",400,200,10,100,0.541666667,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 96568)",400,200,12,0.01,0.503720238,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 96568)",400,200,12,0.1,0.520089286,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 96568)",400,200,12,1,0.520089286,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 96568)",400,200,12,10,0.520089286,species_recall
,,,,,,,,
6.01,Linear SVC,"(2727, 96568)",400,200,12,100,0.520089286,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 1600)",400,400,1,0.01,0.759955341,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 1600)",400,400,1,0.1,0.760699665,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 1600)",400,400,1,1,0.763304801,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 1600)",400,400,1,10,0.750279122,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 1600)",400,400,1,100,0.735392631,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 3200)",400,400,2,0.01,0.818012654,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 3200)",400,400,2,0.1,0.806103461,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 3200)",400,400,2,1,0.805731299,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 3200)",400,400,2,10,0.806103461,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 3200)",400,400,2,100,0.806103461,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 25590)",400,400,4,0.01,0.882768887,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 25590)",400,400,4,0.1,0.887234834,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 25590)",400,400,4,1,0.889467808,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 25590)",400,400,4,10,0.889095646,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 25590)",400,400,4,100,0.889095646,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 149124)",400,400,6,0.01,0.811685895,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 149124)",400,400,6,0.1,0.824339412,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 149124)",400,400,6,1,0.824711574,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 149124)",400,400,6,10,0.824711574,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 149124)",400,400,6,100,0.824711574,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 201902)",400,400,8,0.01,0.72869371,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 201902)",400,400,8,0.1,0.749906959,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 201902)",400,400,8,1,0.751767771,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 201902)",400,400,8,10,0.752139933,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 201902)",400,400,8,100,0.752139933,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 175766)",400,400,10,0.01,0.727577224,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 175766)",400,400,10,0.1,0.714179382,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 175766)",400,400,10,1,0.714179382,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 175766)",400,400,10,10,0.714179382,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 175766)",400,400,10,100,0.714179382,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 146413)",400,400,12,0.01,0.708224786,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 146413)",400,400,12,0.1,0.708224786,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 146413)",400,400,12,1,0.708224786,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 146413)",400,400,12,10,0.708224786,species_recall
,,,,,,,,
6.01,Linear SVC,"(5454, 146413)",400,400,12,100,0.708224786,species_recall
